step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ik1,17.316,51.5232,0.01,0.0,95.4739,34.2072,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ik2,17.316,48.2244,0.01,0.0,95.9104,30.9084,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ik5,17.316,50.8114,0.03,0.01,95.9611,30.5254,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ik4,17.316,52.7443,0.03,0.01,95.7053,32.4583,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ik3,113.6994,51.3957,59.0733,16.88,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ir2,17.316,48.7297,0.03,0.01,96.2365,28.4437,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ir1,17.316,45.929,0.03,0.01,96.6071,25.643,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,is2,17.316,94.3511,0.03,0.01,90.2002,74.0651,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,is1,17.316,99.3204,0.03,0.01,89.5427,79.0344,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ta1,72.9039,37.698,34.6853,9.91,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
1,ik1,17.316,42.0106,0.01,0.0,91.7868,24.6946,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ik2,17.316,42.552,0.01,0.0,92.1425,25.236,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ik5,17.316,42.1811,0.0003,0.0,92.253,24.8354,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ik4,17.316,42.0458,0.0003,0.0,92.0174,24.7001,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ik3,97.9178,42.9803,108.5171,31.0,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ir2,17.316,58.0769,0.0003,0.0,90.155,40.7312,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ir1,17.316,58.1365,0.0003,0.0,90.5167,40.7908,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,is2,17.316,113.3786,0.0003,0.0,75.8617,96.0329,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,is1,17.316,118.2141,0.0003,0.0,74.4822,100.8684,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ta1,62.5008,30.643,63.3573,18.1,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
2,ik1,17.316,43.364,0.01,0.0,85.4808,26.048,0.0,,0.0,0.0,0.0,2540.5558,1886.908
