step,household_id,production,consumption,stored_kwh,battery_pct,wallet,grid_buy,grid_sell,p2p_trades,p2p_buy_amount,p2p_sell_amount,central_battery_tax,grid_import_capacity,grid_export_capacity
0,ik5,17.316,50.8114,0.01,0.0,93.2926,33.4954,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ik2,17.316,48.2244,0.03,0.01,94.4054,27.9384,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ik3,113.6994,51.3957,59.0733,16.88,100.0,0.0,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ir1,17.316,45.929,0.03,0.01,94.865,25.643,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,ir2,17.316,48.7297,0.03,0.01,94.3042,28.4437,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
0,is1,17.316,99.3204,0.03,0.01,84.1734,79.0344,0.0,,0.0,0.0,0.0,5148.5613,3820.7851
1,ik5,17.316,42.1811,0.01,0.0,87.6696,24.8651,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ik2,17.316,42.552,0.0003,0.0,88.7053,25.2063,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ik3,97.9178,42.9803,108.5171,31.0,100.0,0.0,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ir1,17.316,58.1365,0.0003,0.0,85.6407,40.7908,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,ir2,17.316,58.0769,0.0003,0.0,85.0933,40.7312,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
1,is1,17.316,118.2141,0.0003,0.0,61.3633,100.8684,0.0,,0.0,0.0,0.0,5147.9164,4005.5776
2,ik5,17.316,42.9804,0.01,0.0,82.7637,25.6644,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ik2,17.316,43.0906,0.0,0.0,83.7783,25.7743,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ik3,98.1793,43.1197,158.0708,45.16,100.0,0.0,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ir1,17.316,60.1094,0.0,0.0,77.4605,42.7931,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,ir2,17.316,57.0213,0.0,0.0,77.5034,39.705,0.0,,0.0,0.0,0.0,2540.5558,1886.908
2,is1,17.316,120.7422,0.0,0.0,41.5927,103.4259,0.0,,0.0,0.0,0.0,2540.5558,1886.908
3,ik5,17.316,42.9716,0.01,0.0,79.4267,25.6556,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ik2,17.316,42.2815,0.0,0.0,80.531,24.9655,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ik3,97.8628,42.951,207.4914,59.28,100.0,0.0,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ir1,17.316,61.7714,0.0,0.0,71.6781,44.4554,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,ir2,17.316,61.0401,0.0,0.0,71.8162,43.7241,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
3,is1,17.316,113.711,0.0,0.0,29.0545,96.395,0.0,,0.0,0.0,0.0,2433.2902,2092.5557
4,ik5,17.316,44.3628,0.01,0.0,74.6084,27.0468,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ik2,17.316,45.0103,0.0,0.0,75.5974,27.6943,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ik3,96.115,42.0189,256.1779,73.19,100.0,0.0,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ir1,17.316,58.099,0.0,0.0,64.4128,40.783,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,ir2,17.316,59.1375,0.0,0.0,64.3659,41.8215,0.0,,0.0,0.0,0.0,2550.1359,1865.351
4,is1,17.316,116.3103,0.0,0.0,11.4192,98.9943,0.0,,0.0,0.0,0.0,2550.1359,1865.351
5,ik5,17.316,42.5552,0.01,0.0,68.8466,25.2392,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
5,ik2,17.316,41.0245,0.0,0.0,70.1851,23.7085,0.0,,0.0,0.0,0.0,2469.4701,2005.5258
